age,mileage,engine_size,horsepower,fuel_type,transmission_type,number_of_doors,brand_reputation_score,accident_history,fuel_efficiency,price
8,205509,4,378,0,1,2,5,4,22,28566
26,601675,4,435,0,0,4,4,2,22,1000
6,159123,5,497,2,0,5,6,1,18,48260
23,378947,2,232,2,1,4,3,4,29,1000
0,0,1,159,0,0,4,7,3,32,41302
17,453642,5,500,0,1,4,2,2,16,6520
10,380725,4,500,2,0,4,5,1,14,27399
7,142583,4,463,0,0,2,6,4,21,37118
8,174658,1,149,0,1,5,6,1,33,21790
19,633495,4,373,2,1,3,6,4,26,1000
15,453846,3,389,0,1,4,5,0,23,11486
18,441359,2,238,2,1,3,7,3,26,1000
15,355550,3,292,0,1,5,3,3,22,1000
29,959825,5,484,1,0,3,5,3,19,1000
27,780533,2,195,0,0,3,4,5,33,1000
2,53013,1,215,1,0,4,6,2,32,38082
13,419652,4,407,2,0,3,6,3,20,14987
34,895416,5,500,0,1,2,5,3,15,1000
29,909120,1,195,1,1,2,2,3,30,1000
31,827649,5,499,2,0,4,3,1,12,1000
4,115429,4,379,1,0,3,8,0,20,51114
14,375280,5,497,1,0,5,4,5,16,14354
27,383686,3,402,0,1,4,2,0,18,1000
31,621835,3,395,2,1,4,3,5,19,1000
21,544867,2,245,1,0,3,4,3,32,1000
10,244263,3,374,2,0,4,5,5,22,20113
34,608719,2,265,2,1,4,1,1,31,1000
27,535541,3,281,0,0,4,5,5,28,1000
19,684747,5,500,1,1,3,4,1,19,1000
3,67450,4,412,2,0,4,6,3,19,48112
17,537996,4,455,0,1,5,5,1,19,5135
12,451746,2,318,0,0,3,5,3,26,4525
17,260794,4,493,0,0,4,6,2,15,21521
3,66188,3,353,2,0,2,6,2,26,46768
13,337104,4,444,0,0,2,4,3,20,15724
18,458364,3,319,2,1,2,5,2,24,1000
20,521225,1,135,1,1,3,2,4,34,1000
2,43195,2,236,0,1,5,7,3,29,41097
30,811582,4,434,2,0,2,1,2,23,1000
4,122496,4,500,0,0,3,4,4,17,41588
22,671308,1,182,0,0,2,7,5,31,1000
0,0,4,343,0,0,2,7,1,25,57455
13,515803,2,248,1,0,2,5,1,31,1152
17,508145,3,302,1,0,3,2,1,28,1000
7,189854,4,428,2,1,4,4,2,18,34551
14,281596,4,469,2,1,4,4,4,18,19633
6,132796,4,404,2,0,3,6,2,17,42972
33,793860,3,432,2,1,3,3,2,24,1000
31,604044,2,186,0,0,5,7,1,29,1000
18,425340,2,268,1,1,5,10,0,27,10776
29,588606,2,200,0,0,4,3,2,27,1000
13,297091,2,244,2,0,5,4,1,31,11253
34,1424077,5,491,2,0,4,6,4,16,1000
25,746024,2,258,1,1,2,5,1,28,1000
12,386394,2,197,1,0,3,3,3,27,1000
26,646357,1,139,1,0,5,4,4,35,1000
13,186879,1,190,1,1,4,3,5,30,4256
24,899118,5,500,2,1,5,6,0,16,1000
6,171025,2,283,0,0,5,6,3,32,28776
14,333346,3,387,1,0,5,3,1,23,13923
24,819940,3,335,2,0,4,5,4,26,1000
5,83341,4,465,1,0,4,6,0,16,49925
3,18021,4,430,0,1,3,3,4,22,43326
3,68166,4,434,2,0,3,5,1,20,50300
20,277758,3,334,1,1,2,6,4,24,4633
5,192689,3,303,2,0,4,5,0,25,36096
0,0,4,453,0,0,3,5,0,19,58522
13,348776,4,500,1,1,4,3,2,17,19319
15,417397,3,355,2,1,2,6,2,21,10314
34,1071534,4,500,2,1,2,3,4,19,1000
12,297094,2,168,2,1,4,3,4,31,2672
19,393836,2,175,0,0,5,4,5,33,1000
2,54764,2,183,2,1,4,4,3,32,33360
8,252061,3,326,2,0,5,4,0,25,26149
10,231211,1,143,1,0,5,7,5,33,11660
22,226626,3,332,1,1,3,4,5,23,1000
17,615680,2,250,0,1,4,7,2,26,1000
4,113674,5,500,0,1,2,5,5,16,43492
34,978576,3,424,2,0,4,1,0,21,1000
23,553526,3,301,2,1,3,6,5,27,1000
34,1110974,4,355,1,1,4,6,4,26,1000
11,401819,3,318,1,1,5,8,4,24,16165
13,163718,5,457,0,0,3,5,4,16,26264
20,466919,2,227,2,1,4,6,1,30,1000
25,320355,2,244,1,1,5,4,3,32,1000
21,466021,4,360,0,1,5,4,4,22,1000
25,687709,1,184,0,1,4,5,0,34,1000
28,663323,1,151,2,0,3,5,5,35,1000
0,0,5,500,2,1,5,5,5,14,57145
25,879696,5,487,2,0,2,8,4,14,1000
29,821448,3,315,2,0,2,6,5,24,1000
14,416045,3,289,1,0,2,4,0,26,8260
27,808404,2,211,2,1,4,7,3,30,1000
30,703886,1,175,0,0,5,4,3,34,1000
16,509562,2,308,0,0,2,3,1,23,1000
15,431308,4,463,0,0,2,7,4,20,14062
26,447982,2,231,2,0,2,9,2,30,1000
14,280955,4,452,0,0,4,3,0,24,20451
4,177999,1,184,2,1,5,4,1,37,27156
23,516084,2,316,0,0,4,4,4,26,1000
0,0,2,291,2,0,5,4,2,26,45340
2,89220,3,308,0,1,2,5,3,28,39629
26,534525,4,399,1,0,4,3,1,21,1000
21,180187,5,500,0,0,2,9,2,15,26169
27,590816,2,220,2,1,2,3,1,26,1000
9,74934,3,307,2,0,4,5,3,24,32451
13,290818,2,292,1,1,3,5,1,25,14285
30,629582,2,251,1,0,4,6,1,30,1000
27,525640,2,213,2,1,3,5,0,30,1000
23,566683,5,500,1,1,3,6,0,16,2990
9,210316,2,194,1,0,5,7,1,28,23062
15,318724,4,382,2,1,2,2,1,24,12824
12,455645,1,215,1,0,5,5,5,32,1000
16,264051,2,265,2,0,5,3,2,31,6267
12,107459,2,275,1,0,3,6,0,29,27665
34,866980,3,289,2,0,5,3,0,25,1000
26,801513,5,484,1,1,5,6,5,16,1000
33,863681,2,258,1,0,2,7,2,25,1000
10,322961,3,335,0,0,3,5,0,22,19504
14,470830,2,284,1,1,2,6,5,27,1000
29,822580,3,313,2,1,4,3,0,27,1000
14,354159,4,441,1,1,2,5,2,17,17878
1,29568,4,480,0,0,2,4,5,15,47969
18,306126,2,233,0,0,2,6,4,30,1000
27,461936,2,240,1,0,4,5,1,24,1000
6,239628,3,333,1,0,2,6,1,24,32082
19,569338,2,246,1,0,4,3,4,26,1000
15,314539,3,357,2,0,3,4,1,23,13481
19,404906,3,352,0,0,4,6,2,25,2255
28,667137,5,500,1,0,5,3,3,15,1000
0,0,4,479,0,0,5,9,1,21,68155
1,23810,3,331,1,1,4,10,0,25,61260
32,578633,4,448,0,0,5,5,3,15,1000
1,38712,2,227,2,0,5,4,3,29,35962
2,43721,5,497,2,1,3,5,0,15,59190
22,657156,2,294,2,1,5,2,4,26,1000
31,742013,2,146,0,1,3,6,2,31,1000
28,536524,4,352,1,0,4,6,4,21,1000
1,26083,4,387,1,1,2,6,1,21,55372
3,45011,1,171,1,1,2,6,2,32,35786
34,752838,2,220,2,0,2,2,1,34,1000
23,479515,3,348,2,0,5,6,4,22,1000
23,767875,4,410,0,0,2,2,3,18,1000
9,167856,5,500,2,1,2,0,1,16,32155
19,510859,2,265,2,0,4,5,4,30,1000
33,608896,3,369,0,0,3,5,4,25,1000
12,330426,5,500,2,1,2,6,1,17,30637
34,996622,3,432,2,1,4,3,1,19,1000
4,106473,3,356,2,1,4,8,5,23,42840
13,225158,3,270,2,0,4,3,2,28,13533
29,504419,3,301,0,1,2,8,5,26,1000
24,531743,2,320,1,1,4,6,5,26,1000
20,552016,2,277,1,0,3,2,1,28,1000
11,284805,4,450,0,1,3,4,3,18,23176
22,280774,2,269,0,0,3,1,0,28,1000
29,436984,4,500,0,0,2,7,0,16,1282
2,46402,5,500,2,1,4,1,2,15,49208
14,300692,3,372,2,0,3,5,1,26,17960
15,396671,2,199,2,0,2,5,3,30,1000
14,83098,2,313,1,1,4,4,5,30,18746
26,471408,3,346,2,1,2,6,3,22,1000
3,77585,3,445,2,1,3,4,4,22,44917
16,402555,3,406,0,0,2,6,0,19,11554
3,61241,4,447,0,1,3,4,3,21,44124
12,234143,5,500,2,0,3,6,5,14,27782
6,64028,5,500,2,0,5,4,3,13,45363
13,355304,1,132,1,1,2,6,4,30,1000
33,1194959,4,500,2,1,3,7,5,15,1000
3,66273,5,500,2,1,5,5,2,18,54160
9,289683,2,246,0,1,5,3,4,30,8814
0,0,4,499,0,0,3,5,2,17,57011
12,372198,3,329,1,1,5,3,0,24,13626
1,32665,2,226,2,0,2,9,5,30,44572
17,419247,4,500,0,0,3,5,1,17,15233
9,219044,2,251,1,1,2,5,3,28,20568
11,352573,3,321,0,0,2,4,2,23,13440
16,468094,5,456,0,0,3,0,1,13,1340
7,90251,3,366,1,1,3,7,0,23,44265
0,0,2,250,2,1,3,2,1,29,41129
24,507598,4,500,2,0,5,7,4,17,1000
1,28782,1,199,2,0,2,5,5,35,35358
31,894244,4,468,2,1,5,4,2,21,1000
16,515831,4,422,2,0,5,3,3,17,1000
24,667567,1,160,1,1,3,3,1,33,1000
29,1138525,4,400,2,1,3,3,5,22,1000
25,587943,2,307,1,1,2,2,3,28,1000
17,220358,2,274,1,1,5,5,0,26,14153
27,540791,3,335,0,0,2,5,5,27,1000
29,885968,3,413,2,0,2,7,3,22,1000
8,338695,4,497,0,1,2,9,2,16,38458
20,602726,1,114,0,0,2,5,3,35,1000
26,599382,3,360,0,0,5,0,2,22,1000
17,331867,2,245,2,1,2,10,0,30,16509
5,113574,3,292,1,0,3,3,2,27,31717
29,573460,5,500,2,1,5,7,5,18,1000
1,21325,1,141,0,1,3,5,3,31,33976
11,307629,4,402,2,0,3,4,2,21,22850
0,0,2,219,2,1,4,6,1,29,46992
8,130050,4,428,1,1,4,5,3,19,36841
9,196085,2,245,0,0,4,4,1,25,20862
1,31829,3,361,0,0,3,5,3,23,45942
33,903780,2,296,0,1,3,5,1,27,1000
33,943726,4,488,2,1,3,4,4,17,1000
29,1146200,2,286,1,1,4,2,2,24,1000
32,892604,4,444,1,0,3,4,4,17,1000
5,178627,3,425,1,1,5,6,2,24,41757
28,414812,4,458,2,1,5,4,3,21,1000
15,384790,2,227,1,1,4,4,1,28,1879
4,66841,2,282,1,1,2,4,5,29,31767
26,735703,4,462,0,1,2,6,2,22,1000
16,483074,4,405,1,1,4,5,2,24,8024
30,531818,4,404,0,1,4,5,4,27,1000
22,504540,1,213,1,1,4,4,1,32,1000
1,25220,2,183,1,0,5,5,1,31,40133
1,22718,3,373,2,1,4,8,3,24,54073
9,316496,1,144,0,0,2,6,1,35,12139
9,300841,2,138,1,1,4,7,2,35,16866
17,531150,3,372,0,0,2,7,1,25,5411
16,435792,3,316,0,1,2,4,2,28,1000
13,348792,3,315,0,0,2,0,3,26,1000
14,556345,4,389,1,0,5,5,1,22,6116
1,28942,2,199,1,0,4,3,4,29,33348
34,593475,3,413,0,0,4,9,5,22,1000
17,348143,3,320,0,0,4,5,5,25,1211
30,337811,4,455,2,0,5,6,0,15,1592
9,200087,1,161,0,1,3,7,5,31,16267
25,717577,1,200,2,0,2,6,5,33,1000
16,331017,4,389,2,0,4,5,4,23,11135
11,232123,4,500,2,1,2,8,2,18,38736
1,39354,2,297,0,1,4,2,0,27,39482
1,34522,5,500,2,0,3,8,2,16,63338
26,593501,4,481,1,1,2,2,0,19,1000
14,250572,4,459,2,1,3,3,4,19,18792
18,623362,2,188,2,1,4,5,3,31,1000
16,271856,4,457,2,0,2,4,0,25,23256
0,0,5,500,1,1,5,5,5,12,57663
13,402508,4,448,2,0,2,4,4,15,14133
1,33475,2,287,1,0,3,7,4,25,44070
16,186460,5,500,1,1,2,5,1,14,30088
33,1117222,4,500,1,1,4,9,5,22,1000
1,30155,4,474,1,0,3,5,1,20,56189
21,380080,1,198,1,0,3,5,1,27,1000
14,221142,2,203,2,1,2,4,1,29,12076
15,196004,1,137,2,0,2,6,5,33,5417
33,587402,4,471,2,1,4,3,2,16,1000
21,683472,4,484,0,1,5,2,2,19,1000
15,435218,1,142,1,0,4,6,1,36,1000
28,832412,3,361,0,1,3,6,3,24,1000
30,656639,4,384,2,1,5,2,3,24,1000
13,440213,3,259,2,1,2,8,4,28,10071
1,31726,1,218,2,1,2,8,5,29,41169
14,359694,5,481,0,0,3,3,3,19,15375
7,169465,4,403,2,1,4,7,0,22,45336
14,546266,5,500,1,0,2,4,4,16,7677
3,48617,2,327,1,1,5,6,5,27,39918
32,759117,2,204,1,1,4,9,0,33,1000
10,169894,5,500,1,1,3,7,1,13,42507
15,473322,3,360,0,1,2,6,3,23,5598
17,437750,4,445,1,1,2,4,1,16,10178
29,959499,2,197,0,0,3,8,4,29,1000
1,23554,4,416,0,1,2,5,3,24,50784
20,733908,3,361,2,0,3,5,2,28,1000
6,164318,2,225,1,0,5,7,4,27,27346
6,161061,4,385,2,1,3,2,2,24,33333
2,40486,2,191,0,1,4,6,5,34,34380
10,294012,3,381,1,0,5,3,5,20,13460
4,82212,3,345,0,0,5,2,4,26,31854
14,546676,5,494,2,1,4,8,3,17,16879
22,563375,4,500,2,0,4,4,0,17,1000
22,484954,5,493,2,0,2,10,3,14,11375
7,181127,4,469,1,0,4,5,3,18,35930
17,591119,2,257,0,1,2,3,2,28,1000
8,138483,1,205,0,0,3,6,2,31,23888
5,83290,2,203,2,1,4,6,5,31,30250
25,372879,4,430,1,1,4,3,4,20,1000
4,126612,3,291,1,0,2,6,1,24,40173
5,96232,3,336,0,1,3,10,2,26,47340
24,606098,3,368,2,0,2,6,3,25,1000
10,235893,2,191,1,0,5,2,0,33,13201
34,712468,2,296,1,1,2,1,3,25,1000
2,59234,3,364,1,0,4,6,5,20,43962
14,276706,2,363,0,0,4,8,3,24,17779
12,276395,2,178,2,0,4,9,3,31,17935
22,570914,4,467,0,1,2,6,1,18,1000
24,656285,3,326,2,0,2,4,2,29,1000
33,352877,2,222,2,1,2,4,2,34,1000
31,514569,1,192,1,0,3,8,4,33,1000
29,656703,4,370,1,1,3,4,0,21,1000
18,280486,4,414,0,1,3,5,5,17,7888
27,449017,3,374,2,1,3,5,0,21,1000
8,259401,3,298,1,1,2,9,0,24,34423
26,824039,1,218,1,0,3,2,1,30,1000
17,338127,3,337,2,0,3,6,0,21,12447
28,750822,1,152,1,0,3,3,1,37,1000
33,944648,5,500,0,0,3,4,4,17,1000
25,631832,2,264,0,0,4,5,5,28,1000
9,205831,1,243,1,0,2,5,2,33,20099
18,513079,3,384,0,0,4,5,0,22,2931
6,68377,4,438,2,0,4,4,4,20,39794
19,691903,3,361,1,0,5,4,2,24,1000
7,213112,1,159,0,0,5,5,1,34,19511
28,938313,2,208,0,0,2,5,2,31,1000
1,26010,5,500,2,1,5,3,0,12,57765
30,604591,1,200,1,1,2,10,5,35,1000
2,64959,4,470,2,0,4,6,2,19,55121
22,285994,2,275,2,1,3,4,2,28,1000
22,519294,3,332,0,0,4,4,0,30,1000
24,432291,3,301,0,1,3,7,0,26,1000
12,316548,1,201,2,1,3,7,1,32,15816
1,21249,3,355,1,0,2,4,3,21,45705
19,528440,1,217,1,0,5,3,3,38,1000
8,186273,2,321,0,0,5,4,5,26,20144
6,167720,4,458,1,0,5,6,1,21,44075
34,816049,5,500,1,1,4,4,4,16,1000
34,783667,4,498,2,0,4,6,3,18,1000
21,363611,5,500,0,1,5,7,1,14,14518
33,633767,3,323,0,1,2,5,5,21,1000
14,403807,4,426,2,1,5,4,5,21,11324
27,519164,4,474,0,1,2,4,5,20,1000
10,89741,4,412,1,1,2,5,0,20,40732
25,749665,4,429,0,1,4,6,2,16,1000
6,169391,3,408,0,1,5,3,4,21,27097
27,623464,1,186,1,0,5,6,0,34,1000
32,1025611,5,500,0,0,3,3,1,18,1000
10,258249,1,107,2,0,5,4,0,32,12352
23,524613,4,500,2,0,5,2,2,19,1000
4,84568,1,176,1,1,3,3,3,32,25668
34,1070727,5,500,2,0,2,7,4,14,1000
10,292416,1,155,0,0,2,7,0,35,16183
5,182810,3,254,1,1,2,9,0,26,42689
31,529079,3,327,0,1,3,4,3,24,1000
16,558333,2,273,0,1,2,4,2,28,1000
15,409412,1,177,1,0,2,2,5,30,1000
17,756388,2,212,2,0,2,4,3,34,1000
12,289214,4,436,2,0,4,6,5,19,24153
24,472932,5,500,1,0,3,2,2,20,1000
9,164691,2,266,2,0,5,5,2,29,24778
13,582461,2,313,0,1,5,5,4,25,1000
13,144150,4,467,2,0,4,5,5,17,28213
29,579990,2,202,1,1,2,4,4,30,1000
26,611990,2,245,0,1,3,6,0,29,1000
21,525039,2,204,1,0,3,3,1,34,1000
8,134466,5,500,0,0,2,7,4,18,41183
21,710051,4,426,2,0,3,8,1,22,1000
6,177143,1,206,0,1,3,5,3,33,21626
10,172712,1,175,0,1,4,3,4,34,9760
3,79104,2,237,1,1,3,4,4,32,30481
6,169541,3,274,2,1,5,6,1,23,34860
27,339031,3,277,0,1,2,2,5,27,1000
27,491943,1,193,1,0,2,6,1,33,1000
23,560836,5,500,2,0,4,4,0,17,1007
25,356833,3,343,1,1,2,7,4,24,1000
5,132650,3,408,2,0,5,4,4,23,35328
19,402088,5,500,1,0,2,7,0,10,18324
13,228445,4,497,1,0,2,2,3,14,21241
26,557794,2,214,1,0,4,9,0,29,1000
10,303504,5,487,1,1,5,2,4,12,20810
7,201246,3,396,0,0,3,4,0,23,33912
25,460345,1,112,1,0,2,4,1,32,1000
21,450387,4,433,1,0,4,4,0,18,3667
17,509368,3,378,2,1,4,5,2,25,1865
9,318241,4,448,1,1,2,6,3,20,28792
9,192807,2,302,2,1,2,5,0,25,27828
23,606656,5,500,2,1,3,1,1,15,1000
4,81211,3,330,1,1,3,1,3,24,30851
32,733677,3,373,1,0,4,7,0,23,1000
30,907055,2,228,0,0,2,3,4,28,1000
12,264835,3,340,0,1,4,9,1,21,30020
8,281829,3,400,0,1,5,5,5,19,22456
1,21973,4,478,2,1,2,8,5,16,58508
6,118479,1,150,1,0,5,5,3,31,23953
3,76207,4,442,0,1,3,9,5,18,51444
11,220792,3,354,1,1,2,5,5,23,19444
9,221912,2,230,0,1,2,6,5,30,17061
3,95285,5,491,1,1,3,7,1,14,55738
13,453568,2,247,0,1,5,6,2,28,3468
2,45610,5,500,0,1,3,8,3,16,58824
17,298229,4,500,1,1,4,4,2,14,16036
24,191668,1,153,1,0,2,5,0,32,1000
11,162916,2,201,1,0,5,3,1,29,16236
26,841002,3,344,2,0,5,4,0,22,1000
22,618821,3,337,2,0,4,8,4,24,1000
26,803266,4,379,0,0,5,7,2,20,1000
21,503374,2,174,2,0,2,2,5,31,1000
10,324962,2,278,2,1,5,5,3,28,14782
6,141970,1,173,0,0,5,6,1,35,28132
27,780919,4,458,2,1,2,3,3,20,1000
18,403400,5,500,1,0,2,7,3,17,15953
12,307192,3,317,0,1,5,5,5,23,9926
31,876341,4,500,1,1,2,3,5,13,1000
15,438233,3,378,0,1,4,5,5,23,3508
9,179875,3,368,2,1,3,2,3,25,24361
14,389747,2,243,1,1,4,6,3,31,6987
14,338964,5,500,1,0,5,7,1,20,29420
12,378123,2,152,1,1,5,7,0,32,10360
29,816377,2,279,0,0,4,3,3,28,1000
27,383112,4,400,0,0,3,2,2,19,1000
30,938100,2,217,1,1,3,5,4,30,1000
34,470423,3,344,2,0,5,4,4,22,1000
11,185112,2,329,1,1,2,6,2,30,25966
3,71248,4,424,0,1,5,3,4,18,39892
7,140623,4,421,1,1,5,4,0,19,40510
27,817366,2,201,0,1,4,7,1,31,1000
21,768115,4,428,1,0,3,4,1,20,1000
2,59654,3,323,0,0,3,7,2,21,44864
34,464901,4,500,1,0,3,6,3,17,1000
16,480410,1,139,1,0,4,8,5,36,1000
3,78040,3,394,2,0,4,6,0,23,50698
18,390180,2,204,1,1,3,7,0,31,2948
16,233586,5,455,2,1,5,1,3,16,15805
10,270264,1,156,2,1,2,2,4,30,3780
11,293332,1,174,2,1,3,8,1,32,18719
26,615126,2,216,2,1,4,5,5,31,1000
21,436178,4,462,1,1,4,6,0,15,9623
24,385040,5,497,2,0,4,5,1,17,7478
26,549330,2,224,0,0,4,5,5,32,1000
26,728390,3,397,1,0,3,7,0,22,1000
27,597818,2,274,2,0,5,5,5,27,1000
17,437990,2,258,0,1,3,5,0,25,1000
3,98333,4,489,0,0,2,5,4,17,46790
27,802788,2,252,1,1,3,4,4,28,1000
33,696042,2,252,0,1,2,5,2,32,1000
2,53982,3,281,1,1,5,5,3,25,41783
6,202204,4,455,0,0,4,2,5,18,27362
3,84059,4,467,0,0,3,6,0,20,53948
10,207557,4,475,1,1,4,7,4,16,33471
27,1118928,2,176,0,0,5,7,3,31,1000
14,373202,2,183,0,0,2,2,2,36,1000
8,317085,3,335,1,0,4,5,5,23,16997
25,464504,3,278,2,0,3,5,4,26,1000
16,646785,2,277,1,0,3,4,3,31,1000
29,212148,3,392,1,0,4,5,1,22,1000
28,960797,4,489,2,1,4,0,2,21,1000
4,124297,1,171,2,1,2,4,5,30,21786
17,496921,3,365,1,0,2,3,1,26,1000
16,414636,4,444,1,1,2,3,4,20,5457
15,383398,4,500,0,0,4,3,5,17,8691
10,315672,1,162,2,1,3,4,2,31,8499
21,654988,2,232,2,0,4,2,5,28,1000
1,19129,2,261,0,0,5,1,5,29,29289
34,1076397,1,210,2,1,4,4,2,37,1000
10,208702,3,413,1,1,5,5,4,20,25569
24,832989,3,424,1,1,2,2,5,20,1000
34,816262,4,443,0,0,4,2,2,19,1000
15,361102,4,401,1,0,3,5,2,22,13535
16,13153,1,205,2,1,4,5,1,36,19867
16,397639,3,373,1,1,2,2,4,22,1000
21,449700,2,266,2,0,4,6,4,26,1000
24,709690,3,343,0,0,3,7,4,28,1000
2,51217,4,471,0,1,5,6,1,22,56471
7,84844,5,500,2,1,2,4,1,16,48310
2,61831,2,216,1,1,3,4,3,29,34384
2,23794,2,216,2,0,2,6,4,32,40500
13,322740,4,444,2,1,4,2,1,20,19302
34,650090,3,358,0,0,4,6,5,21,1000
19,650007,1,183,1,1,4,4,5,33,1000
18,586576,3,280,1,1,5,7,2,26,1000
34,899989,1,175,2,0,2,7,4,33,1000
14,389946,2,292,0,1,3,3,0,29,5623
11,200999,5,500,2,0,2,4,0,15,36049
34,836899,4,430,1,0,2,4,3,18,1000
6,130092,2,228,0,1,5,9,3,31,33931
10,90039,2,223,1,1,4,4,5,28,17702
33,927483,3,339,0,1,4,4,2,28,1000
33,765956,5,488,2,0,5,7,1,16,1000
1,28608,4,488,2,0,4,4,2,15,55218
14,287574,4,401,2,0,4,5,2,18,21169
34,940966,3,327,2,1,4,7,0,24,1000
27,631217,2,196,1,0,4,6,3,33,1000
0,0,1,170,2,1,5,6,1,36,45350
17,267300,5,500,0,1,5,4,3,19,17186
1,13042,4,439,1,0,3,5,1,21,54880
0,0,5,500,2,0,2,5,2,13,61862
17,643164,5,500,1,1,2,2,3,20,1000
18,655884,4,429,1,1,2,5,5,20,1000
21,640282,3,335,0,0,5,3,2,22,1000
15,328057,1,204,2,1,4,1,1,36,1000
28,530313,2,202,0,0,2,4,4,31,1000
18,618376,5,473,2,1,4,5,0,20,7214
5,190431,4,455,2,0,2,6,4,20,41108
25,648399,4,395,2,0,2,7,0,21,1000
17,368361,1,163,0,1,4,5,4,37,1000
25,493672,2,253,1,1,5,6,0,30,1000
15,478753,4,500,2,1,4,5,0,22,19536
3,65958,4,440,0,1,5,4,3,21,43640
9,160619,5,500,1,0,5,4,1,12,38972
19,492534,1,209,0,0,5,6,2,30,1000
5,111411,4,500,1,1,4,5,4,17,44938
22,179123,4,468,0,1,3,4,4,19,10498
19,380252,2,250,1,1,3,5,4,27,1000
23,568395,3,396,2,1,3,5,0,24,1000
13,574558,4,414,2,0,5,4,4,22,3208
34,907394,3,285,1,1,4,7,1,28,1000
6,132705,2,231,0,0,5,9,3,30,35841
9,325254,4,401,2,1,5,5,0,18,27219
30,647592,1,200,0,0,5,2,4,33,1000
11,284982,4,403,2,1,4,2,5,18,15761
27,543178,3,376,0,0,2,5,1,24,1000
29,402882,4,421,0,1,4,6,3,22,1000
27,827965,4,427,1,1,4,9,0,20,1000
10,288719,2,231,2,1,4,2,0,26,11949
3,99654,5,500,2,1,5,4,0,15,53988
34,1019694,4,423,2,0,4,2,2,22,1000
6,91009,1,203,2,0,5,6,2,31,30555
7,134988,4,433,2,0,4,6,1,19,42907
29,658309,3,340,1,1,3,6,2,26,1000
25,788063,3,320,0,1,3,3,5,22,1000
15,157261,4,500,0,1,5,5,1,19,29953
8,231365,2,279,2,1,5,8,1,29,32121
15,147232,5,500,0,0,5,7,4,10,30548
22,487092,3,319,2,0,4,3,3,27,1000
25,785634,4,426,0,0,3,2,3,19,1000
11,379029,5,500,0,1,5,8,3,18,29918
0,0,1,220,0,1,2,3,4,34,35669
34,1539885,2,270,1,1,3,7,3,29,1000
12,414545,2,268,2,1,3,5,4,28,7096
0,0,2,179,2,0,4,1,1,37,38079
7,196566,1,156,0,1,5,7,1,35,24802
7,178417,1,228,1,1,3,7,3,37,27275
26,549596,1,186,2,1,5,10,1,26,1000
31,852400,2,243,2,1,5,5,1,30,1000
28,800065,4,500,0,1,2,7,4,14,1000
27,892866,4,433,1,0,2,5,4,18,1000
20,482072,5,500,0,1,2,5,5,16,1702
24,439876,3,352,1,1,5,4,0,21,1000
25,886216,1,188,2,1,4,4,4,33,1000
15,167032,1,214,2,1,5,5,3,32,12296
25,1019161,2,273,0,1,4,6,4,27,1000
30,791511,2,276,1,0,4,3,4,26,1000
7,111456,5,500,0,0,4,7,5,17,43589
16,329545,4,480,2,0,5,3,4,19,12603
18,541086,3,379,2,0,2,4,1,24,1000
22,685707,4,433,2,1,4,6,2,15,1000
21,271324,2,266,2,1,2,3,0,27,1000
22,626941,2,224,0,0,2,6,5,26,1000
29,625278,3,396,0,0,5,5,5,21,1000
18,473255,3,271,2,1,2,6,3,24,1000
16,333857,4,473,0,1,4,7,3,16,19431
34,469835,3,289,1,0,4,5,5,25,1000
33,810535,3,301,1,1,2,6,3,26,1000
30,872479,3,339,0,1,2,7,5,27,1000
11,226948,3,357,0,1,3,6,5,24,19692
23,388491,2,327,0,1,4,3,0,26,1000
31,439160,2,272,0,1,2,7,4,29,1000
9,231713,4,479,0,0,4,5,2,18,33323
20,355056,4,409,0,1,5,8,0,19,16058
28,909662,3,343,0,0,5,5,0,20,1000
11,226663,2,319,0,1,3,3,0,27,19379
19,349648,4,459,1,1,3,7,3,14,12749
1,32435,4,427,1,1,4,3,0,22,53486
4,115774,3,304,0,0,3,2,4,25,25729
29,767435,3,272,2,1,3,10,1,28,1000
28,651599,3,350,1,1,3,8,2,29,1000
30,581241,3,360,1,0,4,6,3,24,1000
5,119903,3,421,0,1,4,8,1,22,48052
2,31060,4,401,1,1,5,6,2,19,52694
23,583397,4,439,0,0,5,8,0,19,1000
27,498384,2,243,1,0,3,10,0,29,1000
15,278454,3,361,0,1,2,3,1,22,12465
26,592382,4,407,0,0,2,4,0,18,1000
3,52415,3,388,0,0,4,4,0,21,45686
9,208144,1,146,2,1,4,3,0,35,17408
27,668681,2,239,2,1,4,4,4,31,1000
0,0,4,500,1,0,3,4,3,19,56257
10,236198,4,464,2,1,3,6,5,19,29817
32,595195,4,405,0,1,3,6,1,24,1000
23,678857,4,429,2,1,5,5,1,22,1000
26,551899,1,142,2,0,5,8,0,33,1000
3,96927,2,215,0,0,2,0,4,28,19170
14,369992,3,315,2,1,4,7,4,25,11996
25,446137,4,429,2,1,4,2,2,19,1000
8,291602,4,461,0,1,2,5,2,21,30482
6,126516,3,287,0,1,5,3,4,28,25858
1,31973,2,201,0,1,2,3,3,31,32602
34,1158392,4,500,0,0,5,0,5,18,1000
30,718086,1,197,2,0,2,5,2,32,1000
22,560725,5,500,1,0,4,9,2,16,7804
21,375465,3,352,1,1,4,3,3,26,1000
29,809058,5,483,0,1,5,4,2,15,1000
20,477053,3,395,2,0,2,5,0,18,2197
